genres,app_name,specs,price,early_access,sentiment,metascore,publisher_encoded,app_name_encoded,title_encoded,url_encoded,developer_encoded,sentiment_encoded,genres_encoded,tags_encoded,reviews_url_encoded,specs_encoded,year
Action,Fancy Skulls,Single,8.99,True,Mostly,0.0,8145,9174,8569,5544,10879,10,1,52,5543,17,2014
Action,Canyon Capers - Rio Fever,Single,1.99,False,5,0.0,3684,4141,3864,5555,2074,4,1,86,5554,17,2014
Action,XenoRaptor,Single,9.99,True,Very,0.0,3,31304,29317,5112,6962,15,1,52,5111,17,2014
Adventure,Black Mirror I,Single,9.99,False,Very,65.0,6755,2943,2754,4649,3648,15,2,6,4648,17,2003
Action,Rush for Glory,Single,14.99,False,Mixed,0.0,3362,22828,21467,5370,6883,9,1,171,5369,17,2014
Action,PAYDAY 2: The Big Bank Heist,Single,0.0,False,Mostly,0.0,124,18488,17337,5534,6598,10,1,5,5533,17,2014
Simulation,Cities in Motion 2: Players Choice Vehicle Pack,Single,4.99,False,5,0.0,7288,4690,4376,5498,1960,4,15,171,5497,17,2014
Casual,Rocksmith® 2014 – Godsmack - “Awake”,Single,2.99,False,Unknown,0.0,7288,22124,20784,4766,9698,14,5,26,4765,17,2014
Casual,Rocksmith® 2014 – Godsmack - “I Stand Alone”,Single,2.99,False,Unknown,0.0,7288,22126,20786,4768,9698,14,5,26,4767,17,2014
Casual,Rocksmith® 2014 – Godsmack - “Cryin’ Like a Bitch”,Single,2.99,False,Unknown,0.0,7288,22125,20785,4767,9698,14,5,26,4766,17,2014
Casual,Rocksmith® 2014 – Godsmack - “Love-Hate-Sex-Pain”,Single,2.99,False,Unknown,0.0,7288,22127,20787,4769,9698,14,5,26,4768,17,2014
Indie,Heroes Rise: The Prodigy Demo,Single,0.0,False,2,0.0,1359,12663,11905,5464,1782,1,10,136,5463,17,2012
Indie,Heroes Rise: The Hero Project,Single,6.99,False,Very,0.0,1359,12657,11899,5410,1782,15,10,86,5409,17,2013
Indie,Fantasy Grounds - 3.5E/PFRPG 1 on 1 Adventure #3 The Forbidden Hills,Multi,7.99,False,Unknown,0.0,7288,9212,8604,5593,8445,14,10,136,5592,12,2014
Action,Beyond Space Remastered Edition,Single,4.99,False,Mixed,0.0,5368,2800,2626,5033,8294,9,1,5,5032,17,2014
Strategy,The Few,Single,7.99,False,Mixed,0.0,938,27053,25427,5202,1222,9,18,171,5201,17,2014
Indie,Heroes Rise: The Hero Project Demo,Single,0.0,False,2,0.0,1359,12660,11902,5463,1782,1,10,136,5462,17,2013
Simulation,GP20 Burlington Northern Add-on Livery,Single,4.99,False,3,0.0,2011,11074,10411,1671,7673,2,15,155,1670,17,2009
Simulation,Pro Cycling Manager 2014,Single,9.99,False,Mixed,0.0,2563,19576,18344,2873,2197,9,15,155,2872,17,2014
Action,Call of Duty®: Ghosts - Bling Pack,Single,1.99,False,1,0.0,260,4012,3740,4958,4558,0,1,5,4957,17,2014
Action,Call of Duty®: Ghosts - Astronaut Special Character,Single,1.99,False,8,0.0,260,4010,3738,4965,4558,7,1,5,4964,17,2014
Action,Call of Duty®: Ghosts - Spectrum Pack,Single,1.99,False,3,0.0,260,4051,3779,4964,4558,2,1,5,4963,17,2014
Action,Call of Duty®: Ghosts - Heavy Metal Pack,Single,1.99,False,Unknown,0.0,260,4029,3757,4962,4558,14,1,5,4961,17,2014
Action,Call of Duty®: Ghosts - Koi Pack,Single,1.99,False,Unknown,0.0,260,4037,3765,4961,4558,14,1,5,4960,17,2014
Action,Call of Duty®: Ghosts - Fitness Pack,Single,1.99,False,1,0.0,260,4026,3754,4960,4558,0,1,5,4959,17,2014
Action,Call of Duty®: Ghosts - Extinction Pack,Single,1.99,False,1,0.0,260,4022,3750,4959,4558,0,1,5,4958,17,2014
Action,"""Precisely Calibrated Stringstick"" Bow",Multi,0.0,False,Unknown,0.0,7288,6,5,5596,10188,14,1,5,5595,12,2014
Action,Call of Duty®: Ghosts - Unicorn Pack,Single,1.99,False,2,0.0,260,4055,3783,4963,4558,1,1,5,4962,17,2014
Action,"""Unstable Anomaly"" Sword",Multi,0.0,False,Unknown,0.0,7288,10,9,5595,10188,14,1,100,5594,12,2014
Action,"""Toy Knife"" Dagger",Multi,0.0,False,Unknown,0.0,7288,9,8,5594,10188,14,1,136,5593,12,2014
Action,"""Lethargic Sentience"" Wand",Multi,0.0,False,Unknown,0.0,7288,5,4,5598,10188,14,1,5,5597,12,2014
Action,"""Barely Attuned Magic Thingy"" Staff",Multi,0.0,False,Unknown,0.0,7288,2,1,5597,10188,14,1,5,5596,12,2014
Free,RIFT: Upgrade Bundle Pack,Single,59.99,False,1,0.0,7180,20099,18825,5650,9600,0,9,66,5649,17,2014
Free,RIFT: Glory of the Ascended Pack,Single,99.99,False,Unknown,0.0,7180,20097,18823,5651,9600,14,9,136,5650,17,2014
Free,RIFT: Classic Collector’s Pack,Single,39.99,False,Unknown,0.0,7180,20096,18822,5649,9600,14,9,136,5648,17,2014
Free,RIFT: Laethys' Fortune Pack,Single,149.99,False,4,0.0,7180,20098,18824,5652,9600,3,9,66,5651,17,2014
Racing,MotoGP™14,Single,19.99,False,Mixed,76.0,5374,16891,15832,2909,5984,9,14,139,2908,17,2014
Racing,MotoGP™14 Laguna Seca Red Bull US Grand Prix,Single,2.99,False,Unknown,0.0,5374,16894,15835,5096,5984,14,14,139,5095,17,2014
Indie,The Banner Saga - Mod Content,Single,0.0,False,Very,0.0,7288,26733,25126,5537,8764,15,10,136,5536,17,2014
Strategy,Company of Heroes 2 - The Western Front Armies,Multi,19.99,False,Unknown,80.0,5958,5139,4794,3236,7645,14,18,171,3235,12,2014
Action,ZAMB! Biomutant Extermination,Single,4.99,False,Mixed,0.0,3723,31476,29482,4293,6265,9,1,171,4292,17,2014
Strategy,CoH 2 - The Western Front Armies: US Forces,Multi,12.99,False,1,0.0,5958,4939,4609,4418,7645,0,18,171,4417,12,2014
Racing,GRID Autosport - High Res Texture Pack,Single,0.0,False,Positive,0.0,1456,11101,10438,4923,1914,13,14,139,4922,17,2014
Strategy,CoH 2 - The Western Front Armies: Oberkommando West,Multi,12.99,False,1,0.0,5958,4938,4608,4419,7645,0,18,171,4418,12,2014
Racing,MotoGP™14 Season Pass,Single,5.99,False,1,0.0,5374,16896,15837,5095,5984,0,14,139,5094,17,2014
Casual,Rocksmith® 2014 – The Surfaris - “Wipe Out”,Single,2.99,False,1,0.0,7288,22554,21214,4772,9698,0,5,26,4771,17,2014
Casual,Rocksmith® 2014 – The Ventures - “Walk Don’t Run”,Single,2.99,False,Unknown,0.0,7288,22556,21216,4773,9698,14,5,26,4772,17,2014
Casual,Rocksmith® 2014 – Dick Dale and His Del-Tones - “Misirlou”,Single,2.99,False,2,0.0,7288,22053,20713,4774,9698,1,5,26,4773,17,2014
Casual,Rocksmith® 2014 – Surf Rock Song Pack,Single,7.99,False,3,0.0,7288,22476,21136,4786,9698,2,5,26,4785,17,2014
Racing,GRID Autosport - Black Edition Pack,Single,4.99,False,Mostly,0.0,1456,11096,10433,4189,1914,10,14,139,4188,17,2014
Action,Sniper Elite 3 - Camouflage Weapons Pack,Single,3.99,False,Positive,0.0,5663,24287,22846,5450,7561,13,1,6,5449,17,2014
Action,Sniper Elite 3 - Hunter Weapons Pack,Single,3.99,False,Mostly,0.0,5663,24289,22848,5451,7561,10,1,5,5450,17,2014
Action,Sniper Elite 3 - Allied Reinforcements Outfit Pack,Single,8.99,False,Mostly,0.0,5663,24285,22844,5456,7561,10,1,5,5455,17,2014
Adventure,Divinity: Original Sin (Classic),Single,39.99,False,Very,87.0,3921,7081,6617,1995,5279,15,2,136,1994,17,2014
Adventure,Spoiler Alert,Single,2.99,False,Mostly,0.0,8150,24872,23368,4233,5620,10,2,86,4232,17,2014
Indie,Euro Truck Simulator 2 - Polish Paint Jobs Pack,Single,0.99,False,Very,0.0,5952,8402,7825,5394,7937,15,10,155,5393,17,2014
Indie,Euro Truck Simulator 2 - Canadian Paint Jobs Pack,Single,0.99,False,Very,0.0,5952,8374,7797,5407,7937,15,10,155,5406,17,2014
Action,Warface,Multi,0.0,False,Mostly,62.0,4601,30349,28405,4580,2164,10,1,66,4579,12,2014
Indie,Triblaster,Single,2.99,False,4,0.0,8072,29061,27311,5388,10789,3,10,86,5387,17,2014
Indie,Talisman - Character Pack #6 - Gambler,Single,1.99,False,4,0.0,4849,26422,24833,3544,6490,3,10,171,3543,17,2014
Action,Momodora III,Single,1.99,False,Very,0.0,8101,16746,15696,5349,10825,15,1,5,5348,17,2014
Simulation,GG1 PRR Silver Add-on Livery,Single,4.99,False,Unknown,0.0,2011,11017,10355,2926,2724,14,15,155,2925,17,2009
Adventure,Monsters Ate My Birthday Cake,Single,7.99,False,Positive,0.0,1281,16786,15735,5058,8405,13,2,6,5057,17,2014
Indie,Fantasy Grounds - PFRPG Compatible Adventure: Cipactli's Maw - One on One Adventure #15,Multi,5.99,False,1,0.0,7288,9739,9131,5730,8445,0,10,136,5729,12,2014
Indie,Fantasy Grounds - PFRPG Compatible Adventure: The Lost City of Bransik - One on One Adventure #16,Multi,5.99,False,Unknown,0.0,7288,9741,9133,5731,8445,14,10,136,5730,12,2014
Casual,Contraption Maker,Single,7.99,False,Very,0.0,7104,5232,4883,2369,3727,15,5,133,2368,17,2014
Action,Survivor Squad Demo,Single,0.0,False,Positive,0.0,2237,25851,24286,5793,3040,13,1,171,5792,17,2014
Action,Claire,Single,9.99,False,Mostly,0.0,3049,4780,4462,2800,4095,10,1,82,2799,17,2014
Casual,Bounders and Cads,Single,1.99,False,7,0.0,7534,3412,3191,5738,10096,6,5,171,5737,17,2013
Action,Q*bert: Rebooted,Single,4.99,False,Mixed,0.0,6214,19879,18624,4344,8275,9,1,5,4343,17,2014
Adventure,Deponia: The Complete Journey,Single,39.99,False,Very,0.0,1702,6687,6255,4648,2296,15,2,6,4647,17,2014
Action,Cult of the Wind,Multi,9.99,False,Mostly,0.0,4865,5693,5317,4683,6507,10,1,86,4682,12,2014
Adventure,Reversion - The Meeting (2nd Chapter),Single,4.99,False,Mostly,0.0,110,20964,19644,4139,108,10,2,6,4138,17,2013
Action,MouseCraft,Single,9.99,False,Very,72.0,1600,16935,15872,2798,2144,15,1,86,2797,17,2014
Indie,Fantasy Grounds - PFRPG The Breaking of Forstor Nagar,Multi,9.99,False,Unknown,0.0,7288,9744,9136,5830,8445,14,10,136,5829,12,2014
Casual,Rocksmith® 2014 – The Libertines - “Can’t Stand Me Now”,Single,2.99,False,Unknown,0.0,7288,22530,21190,4788,9698,14,5,26,4787,17,2014
Casual,Rocksmith® 2014 – The Libertines - “What Katie Did”,Single,2.99,False,1,0.0,7288,22532,21192,4789,9698,0,5,26,4788,17,2014
Casual,Rocksmith® 2014 – The Libertines - “Don’t Look Back Into The Sun”,Single,2.99,False,Unknown,0.0,7288,22531,21191,4787,9698,14,5,26,4786,17,2014
Casual,Rocksmith® 2014 – The Libertines Song Pack,Single,7.99,False,Unknown,0.0,7288,22533,21193,4790,9698,14,5,26,4789,17,2014
Adventure,House of 1000 Doors: The Palm of Zoroaster Collector's Edition,Single,9.99,False,Very,0.0,7434,13035,12241,5312,400,15,2,26,5311,17,2012
Adventure,Namariel Legends: Iron Lord Premium Edition,Single,6.99,False,Positive,0.0,5339,17318,16232,5347,8211,13,2,6,5346,17,2013
Indie,Heroes Rise: HeroFall Demo,Single,0.0,False,2,0.0,1359,12656,11898,5846,1782,1,10,86,5845,17,2014
Adventure,Evil Pumpkin: The Lost Halloween,Single,9.99,False,Mixed,0.0,7224,8527,7947,5204,9657,9,2,26,5203,17,2014
Action,Gunship!,Single,6.99,False,Mixed,0.0,5760,12089,11363,4380,5940,9,1,155,4379,17,2000
Action,Retrobooster,Single,14.99,False,6,0.0,5660,20931,19613,5674,7554,5,1,5,5673,17,2014
Adventure,Exodus,Single,0.99,False,Mixed,0.0,4582,8565,7981,5850,3720,9,2,86,5849,17,2013
Casual,Rooms: The Main Building,Single,9.99,False,Positive,0.0,7818,22701,21352,5426,4120,13,5,26,5425,17,2014
Adventure,Necronomicon: The Dawning of Darkness,Single,4.99,False,Mostly,0.0,4413,17460,16370,5333,2148,10,2,6,5332,17,2001
Simulation,X-Plane 10 Global - 64 Bit - Europe Scenery,Single,0.0,False,Mostly,0.0,7288,31210,29226,4716,5266,10,15,155,4715,17,2014
Simulation,X-Plane 10 Global - 64 Bit - Africa Scenery,Single,0.0,False,7,0.0,7288,31207,29223,5123,5266,6,15,155,5122,17,2014
Simulation,X-Plane 10 Global - 64 Bit - Asia Scenery,Single,0.0,False,5,0.0,7288,31208,29224,5658,5266,4,15,155,5657,17,2014
Simulation,X-Plane 10 Global - 64 Bit - Australia Scenery,Single,0.0,False,5,0.0,7288,31209,29225,5659,5266,4,15,155,5658,17,2014
Simulation,X-Plane 10 Global - 64 Bit,Single,771.71,False,Mixed,0.0,301,31206,29222,4607,5266,9,15,155,4606,17,2014
Simulation,X-Plane 10 Global - 64 Bit - North America Scenery,Single,0.0,False,8,0.0,7288,31211,29227,5660,5266,7,15,155,5659,17,2014
Simulation,X-Plane 10 Global - 64 Bit - South America Scenery,Single,0.0,False,6,0.0,7288,31212,29228,5661,5266,5,15,155,5660,17,2014
Action,Pivvot,Single,4.99,False,Very,0.0,2517,19047,17859,4686,3421,15,1,86,4685,17,2014
Action,Tales of Adventure 2,Single,9.99,False,4,0.0,7678,26356,24769,5745,10304,3,1,6,5744,17,2014
Simulation,Expansion - Europa Universalis IV: Res Publica,Single,4.99,False,Mixed,79.0,5139,8596,8012,4087,6868,9,15,171,4086,17,2014
Simulation,Europa Universalis IV: Republican Music Pack,Single,1.99,False,Mixed,0.0,7288,8459,7882,5637,6868,9,15,171,5636,17,2014
Simulation,Europa Universalis IV: Indian Ships Unit Pack,Single,1.99,False,5,0.0,7288,8451,7874,4955,6868,4,15,171,4954,17,2014
Indie,The Nightmare Cooperative,Single,4.99,False,Mixed,0.0,957,27512,25858,5645,5536,9,10,171,5644,17,2014
Strategy,Magic 2015 - Duels of the Planeswalkers,Single,9.99,False,Mixed,60.0,7635,15792,14812,2880,8670,9,18,24,2879,17,2014
Action,Hero Siege - The Karp of Doom,Single,2.99,False,Mostly,0.0,5118,12632,11875,5576,3001,10,1,5,5575,17,2014
RPG,Steel & Steam: Episode 1,Single,0.0,False,4,0.0,1904,25221,23688,5662,7590,3,13,136,5661,17,2014
Action,Of Guards And Thieves,Multi,0.0,True,Very,0.0,6657,17959,16837,5341,8884,15,1,52,5340,12,2016
Utilities,EVGA Precision XOC,Single,0.0,False,Mostly,0.0,2136,7829,7300,3605,2880,10,19,183,3604,17,2014
Simulation,Europa Universalis IV: Indian Subcontinent Unit Pack,Single,1.99,False,8,0.0,7288,8452,7875,4954,6868,7,15,171,4953,17,2014
Action,Hidden in Plain Sight,Local,5.99,False,Very,0.0,275,12747,11987,5374,332,15,1,26,5373,10,2014
Action,Scooby Doo! & Looney Tunes Cartoon Universe: Adventure,Single,19.99,False,Mixed,0.0,7520,23390,22006,4702,10098,9,1,5,4701,17,2014
Strategy,Rulers of Nations,Single,19.99,False,Mixed,63.0,2319,22771,21414,5684,3142,9,18,171,5683,17,2014
Strategy,Innistrad Card Collection,Single,4.99,False,7,0.0,7635,13595,12762,3447,8670,6,18,171,3446,17,2014
Strategy,Theros Card Collection,Single,4.99,False,2,0.0,7635,27965,26269,3448,8670,1,18,171,3447,17,2014
Casual,Wildlife Park 2,Single,6.99,False,Mixed,0.0,7874,30837,28874,5416,10552,9,5,155,5415,17,2006
Casual,Rocksmith® 2014 – The Doobie Brothers - “China Grove”,Single,2.99,False,Unknown,0.0,7288,22511,21171,4793,9698,14,5,26,4792,17,2014
Action,Sniper Elite 3 - Save Churchill Part 1: In Shadows,Single,6.99,False,Mixed,0.0,5663,24292,22851,5772,7561,9,1,5,5771,17,2014
Action,Sniper Elite 3 - Patriot Weapons Pack,Single,3.99,False,Positive,0.0,5663,24291,22850,5452,7561,13,1,5,5451,17,2014
Casual,Wildlife Park 2 - Crazy Zoo,Single,3.99,False,Mostly,0.0,7874,30838,28875,5519,10552,10,5,171,5518,17,2007
Casual,Wildlife Park 2 - Fantasy,Single,0.99,False,Mixed,0.0,7874,30841,28878,5585,10552,9,5,155,5584,17,2013
Casual,Wildlife Park 2 - Dino World,Single,3.99,False,Mixed,0.0,7874,30839,28876,5581,10552,9,5,155,5580,17,2012
Casual,Wildlife Park 2 - Farm World,Single,3.99,False,Mostly,0.0,7874,30842,28879,5580,10552,10,5,26,5579,17,2010
Casual,Wildlife Park 2 - Horses,Single,3.99,False,Mixed,0.0,7874,30843,28880,5574,10552,9,5,155,5573,17,2007
Action,Pixel Hunter,Single,2.99,False,Mixed,0.0,3962,19065,17875,5794,5341,9,1,6,5793,17,2014
Casual,Wildlife Park 2 - Kitz (fawn),Single,19.99,False,9,0.0,7874,30844,28881,5500,10552,8,5,155,5499,17,2011
Casual,Wildlife Park 2 - Marine World,Single,3.99,False,Mixed,0.0,7874,30845,28882,5579,10552,9,5,155,5578,17,2007
Casual,Wildlife Park 2 - Domestic Animals,Single,0.99,False,Mixed,0.0,7874,30840,28877,5614,10552,9,5,155,5613,17,2012
Action,Point Perfect,Single,4.99,False,Mostly,0.0,5368,19309,18101,5385,4254,10,1,26,5384,17,2014
Action,The Forgotten Ones,Single,0.0,False,Mixed,0.0,833,27084,25457,5868,1071,9,1,82,5867,17,2014
Adventure,Heileen 3: New Horizons,Single,24.99,False,Positive,0.0,7621,12546,11791,5470,10219,13,2,6,5469,17,2012
Adventure,Heileen 3 Bonus Content,Single,0.99,False,Unknown,0.0,7621,12545,11790,5559,10219,14,2,6,5558,17,2014
Adventure,Detective Case and Clown Bot in: Murder in the Hotel Lisbon,Single,5.99,False,Very,0.0,4713,6786,6344,5043,6324,15,2,6,5042,17,2014
Indie,Pressured,Single,2.99,False,Mixed,0.0,3684,19491,18267,4628,6909,9,10,86,4627,17,2014
Action,Hero Siege - The Karp of Doom (Digital Collector's Edition),Single,4.99,False,Mostly,0.0,5118,12633,11876,5749,3001,10,1,5,5748,17,2014
Action,Toxic Bunny HD,Single,5.99,False,Mostly,0.0,1309,28523,26791,5445,1711,10,1,5,5444,17,2014
Adventure,The Cameron Files: The Secret at Loch Ness,Single,2.99,False,Mixed,66.0,4413,26818,25206,5315,5938,9,2,6,5314,17,2001
Adventure,Brink of Consciousness: Dorian Gray Syndrome Collector's Edition,nan,9.99,False,Very,0.0,7434,3549,3312,5313,5689,15,2,26,5312,22,2012
Action,Ghostship Aftermath,Single,9.99,False,Mixed,0.0,4165,11470,10792,4134,8229,9,1,86,4133,17,2014
Adventure,Lantern Forge,Single,9.99,False,Mixed,0.0,3122,14728,13812,5876,4185,9,2,136,5875,17,2014
Indie,Undead Overlord,Single,14.99,True,Mostly,0.0,3656,29470,27697,4569,4916,10,10,52,4568,17,2014
Action,Obludia,Single,4.99,False,Mixed,0.0,2561,17915,16800,5869,3477,9,1,5,5868,17,2014
Simulation,Time of Fury,Single,19.99,False,Mixed,0.0,6322,28132,26420,5389,10088,9,15,171,5388,17,2014
Adventure,Smugglers 5 DLC: The Smugglers Guild,Single,3.99,False,2,0.0,4780,24246,22808,5878,6399,1,2,171,5877,17,2014
Action,Blade Symphony Original Soundtrack,Downloadable,1.99,False,Positive,0.0,5502,3007,2816,5272,9470,13,1,5,5271,4,2014
Adventure,AR-K,Single,7.99,False,Mixed,0.0,2842,560,520,3640,3826,9,2,6,3639,17,2014
Simulation,OMSI 2 Add-on AI-Articulated Bus for Vienna,Single,0.0,False,Mixed,0.0,301,17862,16750,5683,9918,9,15,155,5682,17,2014
Indie,Sokobond,Single,9.99,False,Very,82.0,2040,24377,22932,4527,396,15,10,86,4526,17,2014
Adventure,Data Hacker: Initiation,Single,2.99,False,Mixed,0.0,4740,6281,5872,5726,6362,9,2,136,5725,17,2014
Adventure,My Ex-Boyfriend the Space Tyrant,Single,14.99,False,Mostly,0.0,7304,17054,15981,5786,9785,10,2,6,5785,17,2014
Action,Freedom Planet,Single,14.99,False,Overwhelmingly,83.0,2749,10834,10181,2611,3718,12,1,126,2610,17,2014
Action,DARK SOULS™ II Crown of the Sunken King,Single,9.99,False,Very,0.0,690,5835,5449,3785,3588,15,1,136,3784,17,2014
Action,Dungeon Defenders Eternity,Single,19.99,False,Mixed,0.0,7163,7563,7046,5322,6489,9,1,177,5321,17,2014
Adventure,Nicole Bonus Content,Single,0.99,False,2,0.0,7621,17597,16498,5634,10219,1,2,6,5633,17,2014
Indie,Fantasy Grounds - PFRPG Rite Publishing's Adventure Quarterly #5,Multi,9.99,False,Unknown,0.0,7288,9743,9135,5940,8445,14,10,136,5939,12,2014
Action,Dark Horizons: Mechanized Corps,Single,14.99,True,Mixed,0.0,4327,6170,5768,3507,5830,9,1,52,3506,17,2014
Indie,Influent DLC - Pусский [Learn Russian],Single,4.99,False,6,0.0,7010,13558,12725,5078,7763,5,10,171,5077,17,2014
Action,DARK SOULS™ II - Season Pass,Single,24.99,False,Very,0.0,687,5832,5446,4290,3588,15,1,136,4289,17,2014
Adventure,Velvet Sundown,Multi,0.0,False,Mixed,0.0,7170,29888,27994,5551,9580,9,2,66,5550,12,2014
Action,Naviros Fashionista pack,Multi,0.0,False,Unknown,0.0,4759,17440,16350,5358,4700,14,1,66,5357,12,2014
Action,Naviros Beginner pack,Multi,0.0,False,Unknown,0.0,4759,17439,16349,5357,4700,14,1,136,5356,12,2014
Racing,GRID Autosport - Best of British Pack,Single,2.99,False,6,0.0,1456,11095,10432,4473,1914,5,14,139,4472,17,2014
Action,Third Eye Crime,Single,4.99,False,4,0.0,2782,27989,26291,5266,6115,3,1,86,5265,17,2014
Racing,GRID Autosport - Premium Garage Pack,Single,6.99,False,4,0.0,1456,11102,10439,4191,1914,3,14,139,4190,17,2014
Action,Machines At War 3,Single,14.99,False,Mostly,0.0,3505,15630,14653,5386,4676,10,1,171,5385,17,2014
Indie,Fantasy Grounds - PFRPG The Reaping Stone,Multi,12.99,False,Unknown,0.0,7288,9745,9137,5945,8445,14,10,136,5944,12,2014
Strategy,CoH 2 - US Forces Commander: Rifle Company,Single,3.99,False,Mostly,0.0,5955,4942,4612,5052,7643,10,18,171,5051,17,2014
Strategy,CoH 2 - OKW Commander: Elite Armor Doctrine,Single,3.99,False,Mixed,0.0,5955,4919,4589,5053,7643,9,18,171,5052,17,2014
Strategy,CoH 2 - US Forces Commander: Recon Support Company,Single,3.99,False,6,0.0,5955,4941,4611,5050,7643,5,18,171,5049,17,2014
Strategy,CoH 2 - US Forces Commander: Mechanized Company,Single,3.99,False,6,0.0,5955,4940,4610,5051,7643,5,18,171,5050,17,2014
Strategy,CoH 2 - OKW Commander: Fortifications Doctrine,Single,3.99,False,Mostly,0.0,5955,4920,4590,5055,7643,10,18,171,5054,17,2014
Action,Defiance: VBI Ultimate Pack,Multi,99.99,False,8,0.0,7180,6589,6162,5399,9601,7,1,5,5398,12,2014
Strategy,Commander: The Great War,Single,29.99,False,Mostly,0.0,6322,5119,4775,5753,9283,10,18,171,5752,17,2012
Action,Vertical Drop Heroes HD,Single,6.99,False,Mostly,70.0,1904,29906,28012,5706,6326,10,1,5,5705,17,2014
Action,Selknam Defense,Single,4.99,False,Mixed,0.0,7288,23523,22136,5503,9767,9,1,171,5502,17,2014
Adventure,The Room,Single,4.99,False,Overwhelmingly,73.0,2502,27631,25965,4444,3402,12,2,133,4443,17,2014
Action,Proxy Blade Zero,Single,4.99,False,Mostly,0.0,2037,19733,18491,5851,2750,10,1,86,5850,17,2014
Indie,Fantasy Grounds - PFRPG: BASIC1 - A Learning Time,Multi,5.99,False,Unknown,0.0,7288,9748,9140,5992,8445,14,10,136,5991,12,2014
Action,Rodina,Single,14.99,True,Very,0.0,2212,22623,21283,5865,3010,15,1,52,5864,17,2014
Indie,Fantasy Grounds - PFRPG: BASIC2 - A Frightful Time,Multi,5.99,False,Unknown,0.0,7288,9749,9141,5993,8445,14,10,136,5992,12,2014
nan,Us and the Game Industry,nan,4.99,False,1,0.0,7288,29620,27832,9110,9767,0,22,86,9109,22,2014
Action,Rodina Soundtrack,Single,4.99,False,5,0.0,7288,22625,21285,5976,3011,4,1,5,5975,17,2014
Racing,Trials Fusion - Riders of the Rustlands,Single,4.99,False,2,0.0,7254,29038,27289,5710,7613,1,14,139,5709,17,2014
Action,Rodina Demo,Single,0.0,False,Very,0.0,2212,22624,21284,5962,3010,15,1,5,5961,17,2014
Action,Black Ice Original Soundtrack - Level One,Single,4.99,False,Unknown,0.0,7288,2938,2749,6013,9804,14,1,5,6012,17,2014
RPG,The Legend of Heroes: Trails in the Sky,Single,19.99,False,Very,85.0,7689,27327,25684,2738,6416,15,13,90,2737,17,2014
Casual,Time Mysteries 2: The Ancient Spectres,Single,9.99,False,Mixed,0.0,573,28113,26401,5835,742,9,5,80,5834,17,2011
